,Size,Mouth,Lung,Trachea,Product,Inlet,Flowrate,Flow,RampTimeInhalation,BolusDelay,DeviceType,inlet,InhalationProfile
18,6.4799e-06,0.4758418486840964,0.5214517444180358,0.0027064068978677924,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
19,6.8121e-06,0.5221913364428915,0.47405605757664027,0.003752605980468222,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
20,7.1443e-06,0.5659335557687599,0.43018629388094587,0.003880150350294203,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
21,7.4765e-06,0.6031312201968542,0.3929344448824205,0.003934334920725224,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
22,7.8087e-06,0.6444485779221912,0.350407179850846,0.005144242226962748,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
23,8.1409e-06,0.6790989595044016,0.31646454009142877,0.0044365004041696425,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
24,8.4732e-06,0.7137883781929409,0.2810508205716047,0.0051608012354544056,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
25,8.8054e-06,0.7400782888752907,0.25453134729003224,0.005390363834677067,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
26,9.1376e-06,0.7688580670400433,0.226378527122345,0.0047634058376116745,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
27,9.4698e-06,0.789011323695118,0.20579496488690416,0.005193711417977951,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
28,9.802e-06,0.8136026038836199,0.18050710282886007,0.005890293287519926,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
29,1.0134e-05,0.8293522135969909,0.16524421233416867,0.005403574068840465,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
30,1.0466e-05,0.8492386735591059,0.14584576870064633,0.00491555774024785,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
31,1.0799e-05,0.8625678650009767,0.13241247760756586,0.005019657391457531,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
32,1.1131e-05,0.8797014016983911,0.11558112084267462,0.004717477458934249,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
33,1.1463e-05,0.8911512544635293,0.10439544383989148,0.004453301696579275,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
34,1.1795e-05,0.9028994412788394,0.09286989076715371,0.004230667954006843,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
35,1.2128e-05,0.9138376920328581,0.08226552018409818,0.0038967877830436543,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
36,1.246e-05,0.9205379042751531,0.0756333024928696,0.003828793231977187,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
37,1.2792e-05,0.9275793127606069,0.06872695075435253,0.0036937364850406058,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
38,1.3124e-05,0.9339570494425367,0.06239121230653426,0.0036517382509290252,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
39,1.3456e-05,0.940415058256897,0.05618514714735983,0.0033997945957431677,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
40,1.3789e-05,0.9452514496256796,0.0517958995094285,0.002952650864891832,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
41,1.4121e-05,0.9498530864339843,0.046703067890791775,0.0034438456752239497,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
42,1.4453e-05,0.9545128166663651,0.04265096590399241,0.002836217429642559,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
43,1.4785e-05,0.9579007693944318,0.038841803366427265,0.0032574272391410032,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
44,1.5117e-05,0.9633348915907746,0.0340422690595342,0.0026228393496912318,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
45,1.545e-05,0.9635611171780003,0.03364719421870136,0.00279168860329827,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
46,1.5782e-05,0.9676318382873669,0.029632824116689514,0.0027353375959436417,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
47,1.6114e-05,0.9688974422625509,0.028625527690095378,0.0024770300473536742,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
48,1.6446e-05,0.9719687946269887,0.02577997842314329,0.002251226949868041,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
49,1.6779e-05,0.9725683128458428,0.02500626724813509,0.0024254199060220792,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
50,1.7111e-05,0.9737896368112497,0.023508069074841657,0.002702294113908619,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
51,1.7443e-05,0.9778149246199459,0.019743897054185288,0.0024411783258688298,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
52,1.7775e-05,0.9789925243692585,0.018849951106503147,0.002157524524238307,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
53,1.8107e-05,0.9796801183773997,0.018175953869702294,0.0021439277528980494,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
54,1.844e-05,0.980131946677505,0.01790976672707203,0.0019582865954229462,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
55,1.8772e-05,0.9819321744086635,0.01571197872138303,0.002355846869953389,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
56,1.9104e-05,0.9837483368180956,0.014274852689602666,0.0019768104923017756,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
57,1.9436e-05,0.9834102785183664,0.014516006296429481,0.0020737151852041483,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
58,1.9768e-05,0.986342279944277,0.011926727680972648,0.0017309923747503946,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
59,2.0101e-05,0.9862167572204747,0.012315317891526007,0.0014679248879991805,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
60,2.0433e-05,0.9857139228977702,0.01240031492473558,0.001885762177494323,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
61,2.0765e-05,0.9866176956510689,0.011628498080980059,0.0017538062679510716,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
62,2.1097e-05,0.9877356564943084,0.010657159645351343,0.0016071838603402093,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
63,2.143e-05,0.9874958574423487,0.010726030542572592,0.0017781120150788111,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
64,2.1762e-05,0.9887103166963335,0.009774589904476865,0.0015150933991896166,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
65,2.2094e-05,0.9887601789253099,0.009959093163118346,0.0012807279115717623,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
66,2.2426e-05,0.9886123998312949,0.010007284996740817,0.001380315171964266,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
67,2.2758e-05,0.9901248929397779,0.008475334603142058,0.0013997724570800187,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
68,2.3091e-05,0.9899602633550127,0.008619200293688985,0.0014205363512983457,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
69,2.3423e-05,0.9900763944873125,0.008714346040155058,0.001209259472532505,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
70,2.3755e-05,0.9904397583027368,0.008362007650756384,0.0011982340465067868,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
71,2.4087e-05,0.9918069570311624,0.007212185712004965,0.0009808572568326592,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
72,2.4419e-05,0.9912561149643925,0.007260891318114702,0.0014829937174928804,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
73,2.4752e-05,0.991320691778713,0.007447654726470234,0.001231653494816777,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
74,2.5084e-05,0.9917825130969381,0.007233703259737672,0.0009837836433243135,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
75,2.5416e-05,0.9924031284571174,0.006383170205880188,0.001213701337002307,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
76,2.5748e-05,0.9922601513313696,0.006777180923775865,0.0009626677448545185,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
77,2.6081e-05,0.9926031038711708,0.00606776635568022,0.0013291297731489655,PT210,medium,60,,"0,4",0,nondfp,,trapezoid
0,5e-07,0.035308322601060406,0.9646916773989396,0.0,PT210,medium,90,,"0,4",0,dfp,,trapezoid
1,8.3221e-07,0.03518429037074625,0.9647984539694349,1.725565981890452e-05,PT210,medium,90,,"0,4",0,dfp,,trapezoid
2,1.1644e-06,0.03733094135233097,0.962669058647669,0.0,PT210,medium,90,,"0,4",0,dfp,,trapezoid
3,1.4966e-06,0.04050602326464394,0.9594939767353561,0.0,PT210,medium,90,,"0,4",0,dfp,,trapezoid
4,1.8289e-06,0.044516548342651584,0.9554834516573484,0.0,PT210,medium,90,,"0,4",0,dfp,,trapezoid
5,2.1611e-06,0.05197630847334701,0.9480064236500837,1.7267876569218282e-05,PT210,medium,90,,"0,4",0,dfp,,trapezoid
6,2.4933e-06,0.05859179267789993,0.9413909287043832,1.7278617716868172e-05,PT210,medium,90,,"0,4",0,dfp,,trapezoid
7,2.8255e-06,0.06971801762055771,0.930161034145091,0.00012094823435129494,PT210,medium,90,,"0,4",0,dfp,,trapezoid
8,3.1577e-06,0.08591279086441718,0.9139143811515467,0.00017282798403617334,PT210,medium,90,,"0,4",0,dfp,,trapezoid
9,3.4899e-06,0.10334590063758885,0.8962909157990616,0.0003631835633495487,PT210,medium,90,,"0,4",0,dfp,,trapezoid
10,3.8221e-06,0.1222202988863885,0.8771392302809994,0.0006404708326120236,PT210,medium,90,,"0,4",0,dfp,,trapezoid
11,4.1544e-06,0.1490845026720207,0.8496678799306479,0.0012476173973314571,PT210,medium,90,,"0,4",0,dfp,,trapezoid
12,4.4866e-06,0.1793280038358722,0.8188686009240526,0.0018033952400753114,PT210,medium,90,,"0,4",0,dfp,,trapezoid
13,4.8188e-06,0.2130034471911118,0.78467161701012,0.0023249357987682718,PT210,medium,90,,"0,4",0,dfp,,trapezoid
14,5.151e-06,0.248728673924984,0.7468976169294523,0.004373709145563626,PT210,medium,90,,"0,4",0,dfp,,trapezoid
15,5.4832e-06,0.2845600552376389,0.7099453437295153,0.005494601032845824,PT210,medium,90,,"0,4",0,dfp,,trapezoid
16,5.8154e-06,0.32843623044780956,0.6644354422750376,0.007128327277152762,PT210,medium,90,,"0,4",0,dfp,,trapezoid
17,6.1477e-06,0.36857176070905967,0.6222454548337178,0.009182784457222435,PT210,medium,90,,"0,4",0,dfp,,trapezoid
18,6.4799e-06,0.4050953786320909,0.5842475826641959,0.010657038703713304,PT210,medium,90,,"0,4",0,dfp,,trapezoid
19,6.8121e-06,0.45164745591004624,0.5364594249710719,0.011893119118881863,PT210,medium,90,,"0,4",0,dfp,,trapezoid
20,7.1443e-06,0.4959571074022642,0.4914339615097529,0.012608931087982897,PT210,medium,90,,"0,4",0,dfp,,trapezoid
21,7.4765e-06,0.5339491047429954,0.4518111639036903,0.014239731353314293,PT210,medium,90,,"0,4",0,dfp,,trapezoid
22,7.8087e-06,0.5760656791421978,0.40913898384316466,0.014795337014637533,PT210,medium,90,,"0,4",0,dfp,,trapezoid
23,8.1409e-06,0.6091732057854727,0.37507973033095365,0.015747063883573536,PT210,medium,90,,"0,4",0,dfp,,trapezoid
24,8.4732e-06,0.6459452814947495,0.3375654128472589,0.016489305657991688,PT210,medium,90,,"0,4",0,dfp,,trapezoid
25,8.8054e-06,0.6701535389587311,0.3122948904395978,0.017551570601671174,PT210,medium,90,,"0,4",0,dfp,,trapezoid
26,9.1376e-06,0.7061475937350872,0.27739128401900787,0.01646112224590494,PT210,medium,90,,"0,4",0,dfp,,trapezoid
27,9.4698e-06,0.7281989943878888,0.2550226591117951,0.01677834650031609,PT210,medium,90,,"0,4",0,dfp,,trapezoid
28,9.802e-06,0.752862640198977,0.22927518888732462,0.01786217091369844,PT210,medium,90,,"0,4",0,dfp,,trapezoid
29,1.0134e-05,0.7751827388815501,0.2069749009247027,0.017842360193747235,PT210,medium,90,,"0,4",0,dfp,,trapezoid
30,1.0466e-05,0.7958456591901364,0.18649340264955938,0.017660938160304205,PT210,medium,90,,"0,4",0,dfp,,trapezoid
31,1.0799e-05,0.8153433755234606,0.16802749801666353,0.016629126459875965,PT210,medium,90,,"0,4",0,dfp,,trapezoid
32,1.1131e-05,0.8324192387799353,0.15212797710235096,0.015452784117713768,PT210,medium,90,,"0,4",0,dfp,,trapezoid
33,1.1463e-05,0.84914454346375,0.13527455412036116,0.01558090241588883,PT210,medium,90,,"0,4",0,dfp,,trapezoid
34,1.1795e-05,0.8611994947696411,0.12485085265708373,0.01394965257327519,PT210,medium,90,,"0,4",0,dfp,,trapezoid
35,1.2128e-05,0.8744459645924284,0.11073103431996693,0.014823001087604733,PT210,medium,90,,"0,4",0,dfp,,trapezoid
36,1.246e-05,0.8847331278093704,0.10007127486539531,0.015195597325234265,PT210,medium,90,,"0,4",0,dfp,,trapezoid
37,1.2792e-05,0.8941679365988197,0.09271035913243614,0.01312170426874421,PT210,medium,90,,"0,4",0,dfp,,trapezoid
38,1.3124e-05,0.9037603011970954,0.08303901341632566,0.013200685386578969,PT210,medium,90,,"0,4",0,dfp,,trapezoid
39,1.3456e-05,0.9141468021476417,0.07336609594431516,0.012487101908043153,PT210,medium,90,,"0,4",0,dfp,,trapezoid
40,1.3789e-05,0.9208397534668722,0.06767404398375118,0.011486202549376656,PT210,medium,90,,"0,4",0,dfp,,trapezoid
41,1.4121e-05,0.9276253135252137,0.06042033041380208,0.011954356060984304,PT210,medium,90,,"0,4",0,dfp,,trapezoid
42,1.4453e-05,0.9339568015260099,0.05565595790634886,0.010387240567641374,PT210,medium,90,,"0,4",0,dfp,,trapezoid
43,1.4785e-05,0.9397330330902038,0.049974194715858795,0.010292772193937363,PT210,medium,90,,"0,4",0,dfp,,trapezoid
44,1.5117e-05,0.9454712512606674,0.04435099135959973,0.01017775737973283,PT210,medium,90,,"0,4",0,dfp,,trapezoid
45,1.545e-05,0.9504114617420089,0.040423894367903904,0.009164643890087115,PT210,medium,90,,"0,4",0,dfp,,trapezoid
46,1.5782e-05,0.9535303728157862,0.037184019021747096,0.009285608162466591,PT210,medium,90,,"0,4",0,dfp,,trapezoid
47,1.6114e-05,0.9562560481703167,0.03567972474104866,0.008064227088634742,PT210,medium,90,,"0,4",0,dfp,,trapezoid
48,1.6446e-05,0.9623346630275039,0.029567199544104805,0.008098137428391397,PT210,medium,90,,"0,4",0,dfp,,trapezoid
49,1.6779e-05,0.9654407063600728,0.027176994265534462,0.007382299374392756,PT210,medium,90,,"0,4",0,dfp,,trapezoid
50,1.7111e-05,0.9673909105357718,0.02494595344013465,0.007663136024093627,PT210,medium,90,,"0,4",0,dfp,,trapezoid
51,1.7443e-05,0.9702219717490502,0.022833457559946917,0.0069445706910029395,PT210,medium,90,,"0,4",0,dfp,,trapezoid
52,1.7775e-05,0.9726566300254862,0.02126909232173658,0.006074277652777248,PT210,medium,90,,"0,4",0,dfp,,trapezoid
53,1.8107e-05,0.9761631667096632,0.01796151450404137,0.005875318786295513,PT210,medium,90,,"0,4",0,dfp,,trapezoid
54,1.844e-05,0.9776262869667909,0.016368330156864952,0.006005382876344163,PT210,medium,90,,"0,4",0,dfp,,trapezoid
55,1.8772e-05,0.9784851326750154,0.016071789779518505,0.005443077545466176,PT210,medium,90,,"0,4",0,dfp,,trapezoid
56,1.9104e-05,0.9809492224924462,0.014149900508512024,0.004900876999041909,PT210,medium,90,,"0,4",0,dfp,,trapezoid
57,1.9436e-05,0.9819427262972212,0.013866066002849566,0.004191207699929148,PT210,medium,90,,"0,4",0,dfp,,trapezoid
58,1.9768e-05,0.9826780007762151,0.012880460961275896,0.004441538262508904,PT210,medium,90,,"0,4",0,dfp,,trapezoid
59,2.0101e-05,0.984744851619122,0.011269903056590428,0.003985245324287713,PT210,medium,90,,"0,4",0,dfp,,trapezoid
60,2.0433e-05,0.985098598538812,0.010548183056796003,0.004353218404391912,PT210,medium,90,,"0,4",0,dfp,,trapezoid
61,2.0765e-05,0.9858714469201989,0.009884402747528796,0.004244150332272278,PT210,medium,90,,"0,4",0,dfp,,trapezoid
62,2.1097e-05,0.9868786460817289,0.009486887989204482,0.0036344659290665107,PT210,medium,90,,"0,4",0,dfp,,trapezoid
63,2.143e-05,0.9878476658144014,0.00854402572741313,0.0036083084581853965,PT210,medium,90,,"0,4",0,dfp,,trapezoid
64,2.1762e-05,0.9877300230374342,0.008860609318005534,0.0034093676445602536,PT210,medium,90,,"0,4",0,dfp,,trapezoid
65,2.2094e-05,0.9889129292947844,0.007785337297232663,0.0033017334079829506,PT210,medium,90,,"0,4",0,dfp,,trapezoid
66,2.2426e-05,0.9895887395809234,0.007128430557205563,0.003282829861870943,PT210,medium,90,,"0,4",0,dfp,,trapezoid
67,2.2758e-05,0.9898782124446565,0.007356169022563909,0.0027656185327797093,PT210,medium,90,,"0,4",0,dfp,,trapezoid
68,2.3091e-05,0.9902284423085956,0.0064767164659790405,0.003294841225425318,PT210,medium,90,,"0,4",0,dfp,,trapezoid
69,2.3423e-05,0.9908053345400156,0.0063099412999483686,0.0028847241600361137,PT210,medium,90,,"0,4",0,dfp,,trapezoid
70,2.3755e-05,0.9909441777275724,0.005911701026075408,0.003144121246352227,PT210,medium,90,,"0,4",0,dfp,,trapezoid
71,2.4087e-05,0.9912208936401793,0.006249213344302474,0.0025298930155182395,PT210,medium,90,,"0,4",0,dfp,,trapezoid
72,2.4419e-05,0.9920979999445625,0.005538961761347486,0.0023630382940901377,PT210,medium,90,,"0,4",0,dfp,,trapezoid
73,2.4752e-05,0.991589794101491,0.005512094406455316,0.0028981114920538066,PT210,medium,90,,"0,4",0,dfp,,trapezoid
74,2.5084e-05,0.9918775303744093,0.005427631572240573,0.002694838053350217,PT210,medium,90,,"0,4",0,dfp,,trapezoid
75,2.5416e-05,0.9909822683199193,0.006018149352811718,0.0029995823272688767,PT210,medium,90,,"0,4",0,dfp,,trapezoid
76,2.5748e-05,0.9923334960898058,0.005212461715615816,0.0024540421945782602,PT210,medium,90,,"0,4",0,dfp,,trapezoid
77,2.6081e-05,0.9932267025203263,0.004356980682149663,0.002416316797524041,PT210,medium,90,,"0,4",0,dfp,,trapezoid
0,5e-07,0.036682533162688206,0.963265728426645,5.1738410666697146e-05,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
1,8.3221e-07,0.03743121789940647,0.962534283282253,3.4498818340466836e-05,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
2,1.1644e-06,0.040831464707457854,0.959134034688649,3.450060389307811e-05,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
3,1.4966e-06,0.04302114247590123,0.9569270941173763,5.176340672234106e-05,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
4,1.8289e-06,0.049376963170066616,0.9505022263642954,0.00012081046563795883,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
5,2.1611e-06,0.05423451753409482,0.9456446031552627,0.00012087931064254606,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
6,2.4933e-06,0.0656323757498934,0.9342467331096563,0.00012089114045035707,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
7,2.8255e-06,0.08059804697161636,0.919229107120231,0.00017284590815267893,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
8,3.1577e-06,0.09759204907550664,0.9022004186563902,0.0002075322681031061,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
9,3.4899e-06,0.12403154399557267,0.8754150525733261,0.0005534034311012383,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
10,3.8221e-06,0.15201401858384636,0.8471040557054254,0.000881925710728301,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
11,4.1544e-06,0.18463632052819315,0.8140316685387368,0.0013320109330701004,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
12,4.4866e-06,0.2171682230250289,0.7811714518263724,0.0016603251485987106,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
13,4.8188e-06,0.2620242508554387,0.7353453542451376,0.0026303948994238005,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
14,5.151e-06,0.3029263872366818,0.6936617074675019,0.0034119052958163434,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
15,5.4832e-06,0.34839138196001723,0.6472592851687299,0.0043493328712527635,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
16,5.8154e-06,0.39591291834505554,0.5994868030953633,0.004600278559581107,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
17,6.1477e-06,0.44321898960405604,0.5512230425279456,0.005557967867998217,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
18,6.4799e-06,0.48961703015757063,0.5044871125952207,0.005895857247208591,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
19,6.8121e-06,0.5358705697194167,0.457643961558893,0.006485468721690442,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
20,7.1443e-06,0.578045117790085,0.41501973829647093,0.006935143913443987,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
21,7.4765e-06,0.6222350597625104,0.36985302156725575,0.00791191867023389,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
22,7.8087e-06,0.6657818419944806,0.32664062865428695,0.0075775293512324515,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
23,8.1409e-06,0.6938746830446192,0.29746520441397944,0.008660112541401437,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
24,8.4732e-06,0.7260900717742523,0.2659986845113495,0.007911243714398265,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
25,8.8054e-06,0.7521736831368949,0.24054249472855893,0.007283822134546163,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
26,9.1376e-06,0.7805740372367779,0.21176664362685466,0.007659319136367548,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
27,9.4698e-06,0.80265086200303,0.19025113730048832,0.00709800069648161,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
28,9.802e-06,0.8249409658632528,0.16785127519624068,0.007207758940506454,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
29,1.0134e-05,0.8397697274028761,0.1528059301808705,0.007424342416253374,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
30,1.0466e-05,0.8564932349506144,0.13599656000739707,0.007510205041988485,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
31,1.0799e-05,0.8710943715350891,0.12170883962374769,0.007196788841163259,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
32,1.1131e-05,0.8834957742044716,0.10952986320808776,0.006974362587440669,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
33,1.1463e-05,0.8934947513600492,0.09989213912284932,0.006613109517101482,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
34,1.1795e-05,0.9056887020716696,0.088571378110595,0.005739919817735399,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
35,1.2128e-05,0.9127918273478166,0.0808313951906809,0.006376777461502498,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
36,1.246e-05,0.9213465275646424,0.07268068571705824,0.005972786718299452,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
37,1.2792e-05,0.9284348779084463,0.0660955146895526,0.005469607402001005,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
38,1.3124e-05,0.935076815930969,0.05952275557601617,0.005400428493014781,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
39,1.3456e-05,0.9408086406594189,0.05343565693171318,0.005755702408868022,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
40,1.3789e-05,0.947442810642373,0.047800318320851895,0.004756871036774986,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
41,1.4121e-05,0.9493139428615682,0.0455584933743395,0.005127563764092264,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
42,1.4453e-05,0.952661235159125,0.04265513420271414,0.004683630638160835,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
43,1.4785e-05,0.9573092781132865,0.037685230244155,0.0050054916425585115,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
44,1.5117e-05,0.9615310113291123,0.03383212878760197,0.004636859883285713,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
45,1.545e-05,0.9638180502379543,0.03218606121041288,0.003995888551632887,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
46,1.5782e-05,0.9663858344267305,0.029426171173976928,0.0041879943992925535,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
47,1.6114e-05,0.96872715657092,0.027384469850096006,0.0038883735789839616,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
48,1.6446e-05,0.9700310980576056,0.02598909099883995,0.003979810943554517,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
49,1.6779e-05,0.9717851430005935,0.023844065044982977,0.004370791954423552,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
50,1.7111e-05,0.9728191926096039,0.02350570851880512,0.0036750988715909595,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
51,1.7443e-05,0.9763250706620977,0.020373195927862037,0.0033017334100401735,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
52,1.7775e-05,0.9773013871401038,0.01942117288425114,0.003277439975645049,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
53,1.8107e-05,0.9791073779050554,0.017112768772637024,0.003779853322307644,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
54,1.844e-05,0.9796820732222128,0.016719110051593697,0.003598816726193564,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
55,1.8772e-05,0.9809448343521247,0.015866727039468616,0.003188438608406831,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
56,1.9104e-05,0.9825689114077211,0.014727568344235619,0.0027035202480432453,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
57,1.9436e-05,0.9836707663139771,0.013472090827866025,0.002857142858156919,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
58,1.9768e-05,0.9844495794909681,0.012387302086366438,0.003163118422665399,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
59,2.0101e-05,0.9844134640332615,0.012833737288081966,0.002752798678656525,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
60,2.0433e-05,0.9851671071479512,0.012177387737871238,0.0026555051141774638,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
61,2.0765e-05,0.9862427430944649,0.010870322184447256,0.002886934721087906,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
62,2.1097e-05,0.9877893907756912,0.009638952055382656,0.002571657168926122,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
63,2.143e-05,0.9884351581328388,0.009240442019066323,0.002324399848094969,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
64,2.1762e-05,0.988450010497,0.009182718927178516,0.0023672705758214434,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
65,2.2094e-05,0.9897733765048893,0.008188916392732963,0.0020377071023777215,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
66,2.2426e-05,0.9894210204705165,0.0083447907118851,0.0022341888175984237,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
67,2.2758e-05,0.990533261084372,0.007535141682338254,0.0019315972332897167,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
68,2.3091e-05,0.9905377663593234,0.007377226558969025,0.002085007081707465,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
69,2.3423e-05,0.991619470381142,0.0065437012092453015,0.001836828409612732,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
70,2.3755e-05,0.990701152290201,0.006825545947811309,0.0024733017619877748,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
71,2.4087e-05,0.990965299842118,0.0072124145634047745,0.0018222855944772394,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
72,2.4419e-05,0.9914392107404594,0.006564551405297997,0.001996237854242681,PT210,medium,90,,"0,4",0,nondfp,,trapezoid
